step,t_sim,CI,phi,broadcast,self,complexity,mode
410,4.0900,0.2801,0.0017,0.6008,0.0000,0.4966,walking
415,4.1400,0.2806,0.0035,0.6008,0.0000,0.4966,walking
420,4.1900,0.2823,0.0092,0.6008,0.0000,0.4966,walking
425,4.2400,0.2811,0.0051,0.6009,0.0000,0.4966,walking
430,4.2900,0.2813,0.0058,0.6009,0.0000,0.4966,walking
435,4.3400,0.2827,0.0106,0.6008,0.0000,0.4966,walking
440,4.3900,0.2828,0.0107,0.6009,0.0000,0.4966,walking
445,4.4400,0.2813,0.0058,0.6009,0.0000,0.4966,walking
450,4.4900,0.1835,0.0107,0.6010,0.0000,0.0000,walking
455,4.5400,0.1834,0.0104,0.6010,0.0000,0.0000,walking
460,4.5900,0.1828,0.0084,0.6011,0.0000,0.0000,walking
465,4.6400,0.1831,0.0094,0.6011,0.0000,0.0000,walking
470,4.6900,0.1811,0.0024,0.6011,0.0000,0.0000,walking
475,4.7400,0.1809,0.0020,0.6011,0.0000,0.0000,walking
480,4.7900,0.1809,0.0019,0.6011,0.0000,0.0000,walking
485,4.8400,0.1810,0.0021,0.6011,0.0000,0.0000,walking
490,4.8900,0.1809,0.0019,0.6011,0.0000,0.0000,walking
495,4.9400,0.1806,0.0009,0.6011,0.0000,0.0000,walking
500,4.9900,0.2818,0.0055,0.6011,0.0000,0.4993,walking
505,5.0400,0.2841,0.0130,0.6011,0.0000,0.4993,walking
510,5.0900,0.2844,0.0140,0.6011,0.0000,0.4993,walking
515,5.1400,0.2841,0.0130,0.6010,0.0000,0.4993,walking
520,5.1900,0.2835,0.0111,0.6010,0.0000,0.4993,walking
525,5.2400,0.2831,0.0099,0.6010,0.0000,0.4993,walking
530,5.2900,0.2825,0.0078,0.6011,0.0000,0.4993,walking
535,5.3400,0.2825,0.0078,0.6011,0.0000,0.4993,walking
540,5.3900,0.2827,0.0084,0.6011,0.0000,0.4993,walking
545,5.4400,0.2831,0.0097,0.6012,0.0000,0.4993,walking
550,5.4900,0.2820,0.0077,0.6012,0.0000,0.4968,walking
555,5.5400,0.2814,0.0058,0.6011,0.0000,0.4968,walking
560,5.5900,0.2807,0.0032,0.6012,0.0000,0.4968,walking
565,5.6400,0.2806,0.0030,0.6012,0.0000,0.4968,walking
570,5.6900,0.2807,0.0032,0.6011,0.0000,0.4968,walking
575,5.7400,0.2802,0.0017,0.6012,0.0000,0.4968,walking
580,5.7900,0.2802,0.0017,0.6012,0.0000,0.4968,walking
585,5.8400,0.2803,0.0018,0.6012,0.0000,0.4968,walking
590,5.8900,0.2801,0.0013,0.6012,0.0000,0.4968,walking
595,5.9400,0.2800,0.0009,0.6011,0.0000,0.4968,walking
600,5.9900,0.1808,0.0015,0.6012,0.0000,0.0000,walking
605,6.0400,0.1808,0.0012,0.6013,0.0000,0.0000,walking
610,6.0900,0.1807,0.0008,0.6013,0.0000,0.0000,walking
615,6.1400,0.1805,0.0003,0.6014,0.0000,0.0000,walking
620,6.1900,0.1805,0.0003,0.6014,0.0000,0.0000,walking
625,6.2400,0.1811,0.0022,0.6014,0.0000,0.0000,walking
630,6.2900,0.1811,0.0022,0.6013,0.0000,0.0000,grooming
635,6.3400,0.1809,0.0016,0.6013,0.0000,0.0000,grooming
640,6.3900,0.1809,0.0016,0.6012,0.0000,0.0000,grooming
645,6.4400,0.1813,0.0030,0.6013,0.0000,0.0000,grooming
650,6.4900,0.2809,0.0024,0.6012,0.0000,0.4989,grooming
655,6.5400,0.2814,0.0042,0.6012,0.0000,0.4989,grooming
660,6.5900,0.2817,0.0052,0.6011,0.0000,0.4989,grooming
665,6.6400,0.2821,0.0066,0.6011,0.0000,0.4989,grooming
670,6.6900,0.2823,0.0073,0.6011,0.0000,0.4989,grooming
675,6.7400,0.2830,0.0095,0.6011,0.0000,0.4989,grooming
680,6.7900,0.2825,0.0080,0.6010,0.0000,0.4989,grooming
685,6.8400,0.2813,0.0039,0.6011,0.0000,0.4989,grooming
690,6.8900,0.2809,0.0027,0.6011,0.0000,0.4989,grooming
695,6.9400,0.2812,0.0037,0.6011,0.0000,0.4989,grooming
700,6.9900,0.1831,0.0092,0.6011,0.0000,0.0000,grooming
705,7.0400,0.1814,0.0036,0.6010,0.0000,0.0000,grooming
710,7.0900,0.1817,0.0045,0.6011,0.0000,0.0000,grooming
715,7.1400,0.1805,0.0007,0.6011,0.0000,0.0000,grooming
720,7.1900,0.1804,0.0002,0.6011,0.0000,0.0000,grooming
725,7.2400,0.1803,0.0001,0.6011,0.0000,0.0000,grooming
730,7.2900,0.1803,0.0001,0.6011,0.0000,0.0000,grooming
735,7.3400,0.1804,0.0004,0.6011,0.0000,0.0000,grooming
740,7.3900,0.1806,0.0008,0.6011,0.0000,0.0000,grooming
745,7.4400,0.1806,0.0008,0.6010,0.0000,0.0000,grooming
750,7.4900,0.1818,0.0048,0.6011,0.0000,0.0000,grooming
755,7.5400,0.1819,0.0051,0.6011,0.0000,0.0000,grooming
760,7.5900,0.1818,0.0048,0.6011,0.0000,0.0000,grooming
765,7.6400,0.1817,0.0045,0.6011,0.0000,0.0000,escape
770,7.6900,0.1832,0.0094,0.6012,0.0000,0.0000,grooming
775,7.7400,0.1832,0.0094,0.6012,0.0000,0.0000,grooming
780,7.7900,0.1870,0.0220,0.6012,0.0000,0.0000,grooming
785,7.8400,0.1868,0.0213,0.6013,0.0000,0.0000,grooming
790,7.8900,0.1865,0.0205,0.6013,0.0000,0.0000,grooming
795,7.9400,0.1865,0.0205,0.6013,0.0000,0.0000,grooming
800,7.9900,0.2897,0.0331,0.6013,0.0000,0.4971,grooming
805,8.0400,0.2897,0.0331,0.6013,0.0000,0.4971,grooming
810,8.0900,0.2896,0.0327,0.6013,0.0000,0.4971,grooming
815,8.1400,0.2896,0.0327,0.6013,0.0000,0.4971,grooming
820,8.1900,0.2879,0.0271,0.6013,0.0000,0.4971,grooming
825,8.2400,0.2866,0.0226,0.6013,0.0000,0.4971,grooming
830,8.2900,0.2878,0.0266,0.6012,0.0000,0.4971,grooming
835,8.3400,0.2875,0.0258,0.6012,0.0000,0.4971,grooming
840,8.3900,0.2879,0.0270,0.6012,0.0000,0.4971,grooming
845,8.4400,0.2856,0.0194,0.6012,0.0000,0.4971,grooming
850,8.4900,0.2811,0.0045,0.6012,0.0000,0.4969,grooming
855,8.5400,0.2814,0.0055,0.6012,0.0000,0.4969,grooming
860,8.5900,0.2814,0.0055,0.6012,0.0000,0.4969,grooming
865,8.6400,0.2855,0.0190,0.6013,0.0000,0.4969,grooming
870,8.6900,0.2859,0.0203,0.6013,0.0000,0.4969,grooming
875,8.7400,0.2897,0.0331,0.6013,0.0000,0.4969,grooming
880,8.7900,0.2870,0.0239,0.6014,0.0000,0.4969,grooming
885,8.8400,0.2857,0.0197,0.6014,0.0000,0.4969,grooming
890,8.8900,0.2851,0.0174,0.6015,0.0000,0.4969,grooming
895,8.9400,0.2846,0.0158,0.6015,0.0000,0.4969,grooming
900,8.9900,0.2850,0.0153,0.6016,0.0000,0.4993,grooming
905,9.0400,0.2853,0.0165,0.6017,0.0000,0.4993,grooming
910,9.0900,0.2848,0.0147,0.6016,0.0000,0.4993,grooming
915,9.1400,0.2818,0.0046,0.6016,0.0000,0.4993,grooming
920,9.1900,0.2825,0.0070,0.6017,0.0000,0.4993,grooming
925,9.2400,0.2823,0.0066,0.6016,0.0000,0.4993,grooming
930,9.2900,0.2832,0.0094,0.6016,0.0000,0.4993,grooming
935,9.3400,0.2834,0.0102,0.6016,0.0000,0.4993,grooming
940,9.3900,0.2842,0.0130,0.6016,0.0000,0.4993,grooming
945,9.4400,0.2845,0.0140,0.6015,0.0000,0.4993,grooming
950,9.4900,0.2839,0.0123,0.6015,0.0000,0.4988,grooming
955,9.5400,0.2839,0.0123,0.6015,0.0000,0.4988,grooming
960,9.5900,0.2844,0.0141,0.6015,0.0000,0.4988,grooming
965,9.6400,0.2847,0.0150,0.6014,0.0000,0.4988,grooming
970,9.6900,0.2847,0.0150,0.6014,0.0000,0.4988,grooming
975,9.7400,0.2847,0.0150,0.6014,0.0000,0.4988,grooming
980,9.7900,0.2829,0.0093,0.6013,0.0000,0.4988,grooming
985,9.8400,0.2829,0.0093,0.6013,0.0000,0.4988,grooming
990,9.8900,0.2826,0.0082,0.6012,0.0000,0.4988,grooming
995,9.9400,0.2849,0.0159,0.6012,0.0000,0.4988,grooming
1000,9.9900,0.2855,0.0183,0.6012,0.0000,0.4983,grooming
1005,10.0400,0.2834,0.0113,0.6012,0.0000,0.4983,grooming
1010,10.0900,0.2842,0.0139,0.6011,0.0000,0.4983,grooming
1015,10.1400,0.2829,0.0094,0.6012,0.0000,0.4983,grooming
1020,10.1900,0.3050,0.0093,0.6011,0.1111,0.4983,grooming
1025,10.2400,0.2821,0.0070,0.6011,0.0000,0.4983,grooming
1030,10.2900,0.2856,0.0187,0.6011,0.0000,0.4983,grooming
1035,10.3400,0.2854,0.0178,0.6012,0.0000,0.4983,grooming
1040,10.3900,0.2880,0.0264,0.6013,0.0000,0.4983,grooming
1045,10.4400,0.2872,0.0237,0.6013,0.0000,0.4983,grooming
1050,10.4900,0.2871,0.0240,0.6013,0.0000,0.4976,grooming
1055,10.5400,0.2867,0.0229,0.6012,0.0000,0.4976,grooming
1060,10.5900,0.2875,0.0254,0.6013,0.0000,0.4976,grooming
1065,10.6400,0.2879,0.0268,0.6013,0.0000,0.4976,grooming
1070,10.6900,0.2876,0.0255,0.6013,0.0000,0.4976,grooming
1075,10.7400,0.2876,0.0255,0.6014,0.0000,0.4976,grooming
1080,10.7900,0.2839,0.0134,0.6014,0.0000,0.4976,grooming
1085,10.8400,0.2842,0.0143,0.6013,0.0000,0.4976,grooming
1090,10.8900,0.2808,0.0030,0.6013,0.0000,0.4976,grooming
1095,10.9400,0.2817,0.0061,0.6012,0.0000,0.4976,grooming
1100,10.9900,0.2833,0.0106,0.6013,0.0000,0.4987,grooming
1105,11.0400,0.2835,0.0111,0.6014,0.0000,0.4987,grooming
1110,11.0900,0.2838,0.0123,0.6014,0.0000,0.4987,grooming
1115,11.1400,0.2832,0.0100,0.6014,0.0000,0.4987,grooming
1120,11.1900,0.2821,0.0064,0.6014,0.0000,0.4987,grooming
1125,11.2400,0.2830,0.0094,0.6014,0.0000,0.4987,grooming
1130,11.2900,0.2819,0.0058,0.6014,0.0000,0.4987,walking
1135,11.3400,0.2818,0.0056,0.6014,0.0000,0.4987,walking
1140,11.3900,0.2818,0.0055,0.6015,0.0000,0.4987,walking
1145,11.4400,0.2819,0.0056,0.6016,0.0000,0.4987,walking
1150,11.4900,0.2814,0.0048,0.6016,0.0000,0.4976,walking
1155,11.5400,0.2807,0.0025,0.6016,0.0000,0.4976,walking
1160,11.5900,0.2807,0.0022,0.6017,0.0000,0.4976,walking
1165,11.6400,0.2806,0.0020,0.6017,0.0000,0.4976,walking
1170,11.6900,0.2806,0.0017,0.6018,0.0000,0.4976,walking
1175,11.7400,0.2817,0.0056,0.6018,0.0000,0.4976,walking
1180,11.7900,0.2826,0.0087,0.6017,0.0000,0.4976,walking
1185,11.8400,0.2818,0.0058,0.6018,0.0000,0.4976,walking
1190,11.8900,0.2815,0.0050,0.6018,0.0000,0.4976,walking
1195,11.9400,0.2815,0.0047,0.6018,0.0000,0.4976,walking
1200,11.9900,0.2832,0.0096,0.6016,0.0000,0.4989,walking
1205,12.0400,0.2835,0.0108,0.6016,0.0000,0.4989,walking
1210,12.0900,0.2846,0.0147,0.6015,0.0000,0.4989,walking
1215,12.1400,0.2827,0.0082,0.6014,0.0000,0.4989,escape
1220,12.1900,0.2824,0.0074,0.6014,0.0000,0.4989,escape
1225,12.2400,0.2822,0.0068,0.6013,0.0000,0.4989,escape
1230,12.2900,0.2812,0.0035,0.6013,0.0000,0.4989,escape
1235,12.3400,0.2810,0.0028,0.6012,0.0000,0.4989,escape
1240,12.3900,0.2810,0.0030,0.6012,0.0000,0.4989,escape
1245,12.4400,0.2811,0.0030,0.6012,0.0000,0.4989,escape
1250,12.4900,0.1809,0.0018,0.6012,0.0000,0.0000,escape
1255,12.5400,0.1809,0.0020,0.6012,0.0000,0.0000,escape
1260,12.5900,0.1807,0.0012,0.6012,0.0000,0.0000,escape
1265,12.6400,0.1806,0.0009,0.6012,0.0000,0.0000,escape
1270,12.6900,0.1805,0.0006,0.6012,0.0000,0.0000,escape
1275,12.7400,0.1805,0.0007,0.6012,0.0000,0.0000,escape
1280,12.7900,0.1805,0.0006,0.6011,0.0000,0.0000,escape
1285,12.8400,0.1805,0.0007,0.6011,0.0000,0.0000,escape
1290,12.8900,0.1806,0.0010,0.6012,0.0000,0.0000,escape
1295,12.9400,0.1805,0.0004,0.6011,0.0000,0.0000,escape
1300,12.9900,0.1817,0.0044,0.6011,0.0000,0.0000,escape
1305,13.0400,0.1806,0.0008,0.6011,0.0000,0.0000,escape
1310,13.0900,0.1808,0.0015,0.6011,0.0000,0.0000,escape
1315,13.1400,0.1809,0.0019,0.6011,0.0000,0.0000,escape
1320,13.1900,0.1810,0.0022,0.6011,0.0000,0.0000,escape
1325,13.2400,0.1809,0.0018,0.6011,0.0000,0.0000,escape
1330,13.2900,0.1819,0.0053,0.6011,0.0000,0.0000,escape
1335,13.3400,0.1819,0.0053,0.6011,0.0000,0.0000,escape
1340,13.3900,0.1832,0.0095,0.6010,0.0000,0.0000,escape
1345,13.4400,0.1836,0.0108,0.6010,0.0000,0.0000,escape
1350,13.4900,0.2834,0.0108,0.6010,0.0000,0.4990,escape
1355,13.5400,0.2807,0.0020,0.6011,0.0000,0.4990,escape
1360,13.5900,0.2833,0.0104,0.6012,0.0000,0.4990,escape
1365,13.6400,0.2854,0.0173,0.6012,0.0000,0.4990,escape
1370,13.6900,0.2841,0.0132,0.6013,0.0000,0.4990,escape
1375,13.7400,0.2846,0.0147,0.6014,0.0000,0.4990,escape
1380,13.7900,0.2822,0.0066,0.6014,0.0000,0.4990,escape
1385,13.8400,0.2824,0.0074,0.6014,0.0000,0.4990,escape
1390,13.8900,0.2837,0.0117,0.6014,0.0000,0.4990,escape
1395,13.9400,0.2860,0.0192,0.6014,0.0000,0.4990,escape
1400,13.9900,0.2860,0.0192,0.6014,0.0000,0.4990,escape
1405,14.0400,0.2864,0.0207,0.6014,0.0000,0.4990,escape
1410,14.0900,0.2836,0.0112,0.6014,0.0000,0.4990,escape
1415,14.1400,0.2849,0.0156,0.6013,0.0000,0.4990,escape
1420,14.1900,0.2847,0.0151,0.6012,0.0000,0.4990,escape
1425,14.2400,0.2849,0.0158,0.6011,0.0000,0.4990,escape
1430,14.2900,0.2850,0.0164,0.6011,0.0000,0.4990,escape
1435,14.3400,0.2849,0.0159,0.6011,0.0000,0.4990,escape
1440,14.3900,0.2856,0.0182,0.6011,0.0000,0.4990,escape
1445,14.4400,0.2812,0.0039,0.6010,0.0000,0.4990,escape
1450,14.4900,0.2807,0.0039,0.6010,0.0000,0.4964,escape
1455,14.5400,0.2801,0.0019,0.6009,0.0000,0.4964,walking
1460,14.5900,0.2824,0.0095,0.6009,0.0000,0.4964,walking
1465,14.6400,0.2824,0.0095,0.6009,0.0000,0.4964,walking
1470,14.6900,0.2825,0.0098,0.6009,0.0000,0.4964,walking
1475,14.7400,0.2818,0.0076,0.6009,0.0000,0.4964,walking
1480,14.7900,0.2820,0.0080,0.6009,0.0000,0.4964,walking
1485,14.8400,0.2817,0.0071,0.6009,0.0000,0.4964,walking
1490,14.8900,0.2804,0.0028,0.6009,0.0000,0.4964,walking
1495,14.9400,0.2803,0.0025,0.6009,0.0000,0.4964,walking
1500,14.9900,0.2806,0.0023,0.6009,0.0000,0.4983,walking
1505,15.0400,0.2806,0.0023,0.6009,0.0000,0.4983,walking
1510,15.0900,0.2819,0.0064,0.6009,0.0000,0.4983,walking
1515,15.1400,0.2821,0.0073,0.6010,0.0000,0.4983,walking
1520,15.1900,0.2825,0.0084,0.6009,0.0000,0.4983,walking
1525,15.2400,0.2818,0.0061,0.6010,0.0000,0.4983,walking
1530,15.2900,0.2813,0.0044,0.6010,0.0000,0.4983,walking
1535,15.3400,0.2800,0.0000,0.6009,0.0000,0.4983,walking
1540,15.3900,0.2799,0.0000,0.6009,0.0000,0.4983,walking
1545,15.4400,0.2803,0.0011,0.6009,0.0000,0.4983,walking
1550,15.4900,0.1806,0.0011,0.6009,0.0000,0.0000,walking
1555,15.5400,0.1804,0.0004,0.6009,0.0000,0.0000,walking
1560,15.5900,0.1804,0.0004,0.6009,0.0000,0.0000,walking
1565,15.6400,0.1806,0.0011,0.6008,0.0000,0.0000,walking
1570,15.6900,0.1806,0.0011,0.6008,0.0000,0.0000,walking
1575,15.7400,0.2027,0.0007,0.6008,0.1111,0.0000,escape
1580,15.7900,0.2025,0.0002,0.6008,0.1111,0.0000,escape
1585,15.8400,0.1805,0.0007,0.6009,0.0000,0.0000,escape
1590,15.8900,0.1807,0.0013,0.6009,0.0000,0.0000,escape
1595,15.9400,0.1365,0.0039,0.4510,0.0000,0.0000,escape
1600,15.9900,0.2807,0.0029,0.6011,0.0000,0.4978,escape
1605,16.0400,0.2807,0.0025,0.6011,0.0000,0.4978,escape
1610,16.0900,0.2802,0.0010,0.6012,0.0000,0.4978,walking
1615,16.1400,0.2802,0.0010,0.6012,0.0000,0.4978,walking
1620,16.1900,0.2803,0.0012,0.6013,0.0000,0.4978,walking
1625,16.2400,0.2803,0.0012,0.6013,0.0000,0.4978,walking
1630,16.2900,0.2802,0.0009,0.6013,0.0000,0.4978,walking
1635,16.3400,0.2803,0.0011,0.6013,0.0000,0.4978,walking
1640,16.3900,0.2804,0.0013,0.6014,0.0000,0.4978,walking
1645,16.4400,0.2801,0.0003,0.6014,0.0000,0.4978,walking
1650,16.4900,0.1815,0.0036,0.6013,0.0000,0.0000,walking
1655,16.5400,0.1833,0.0098,0.6013,0.0000,0.0000,walking
1660,16.5900,0.1810,0.0019,0.6014,0.0000,0.0000,walking
1665,16.6400,0.1810,0.0021,0.6014,0.0000,0.0000,walking
1670,16.6900,0.1809,0.0019,0.6013,0.0000,0.0000,walking
1675,16.7400,0.1809,0.0016,0.6013,0.0000,0.0000,walking
1680,16.7900,0.1809,0.0019,0.6012,0.0000,0.0000,walking
1685,16.8400,0.1811,0.0025,0.6012,0.0000,0.0000,walking
1690,16.8900,0.1811,0.0024,0.6012,0.0000,0.0000,walking
1695,16.9400,0.1815,0.0038,0.6012,0.0000,0.0000,grooming
1700,16.9900,0.2809,0.0030,0.6012,0.0000,0.4979,grooming
1705,17.0400,0.2805,0.0018,0.6012,0.0000,0.4979,grooming
1710,17.0900,0.2805,0.0021,0.6011,0.0000,0.4979,grooming
1715,17.1400,0.2806,0.0021,0.6012,0.0000,0.4979,grooming
1720,17.1900,0.2806,0.0021,0.6011,0.0000,0.4979,grooming
1725,17.2400,0.2807,0.0025,0.6011,0.0000,0.4979,grooming
1730,17.2900,0.2808,0.0029,0.6012,0.0000,0.4979,grooming
1735,17.3400,0.2819,0.0065,0.6012,0.0000,0.4979,grooming
1740,17.3900,0.2812,0.0042,0.6012,0.0000,0.4979,grooming
1745,17.4400,0.2827,0.0091,0.6012,0.0000,0.4979,grooming
1750,17.4900,0.2842,0.0141,0.6012,0.0000,0.4981,grooming
1755,17.5400,0.2837,0.0123,0.6012,0.0000,0.4981,grooming
1760,17.5900,0.2836,0.0122,0.6012,0.0000,0.4981,grooming
1765,17.6400,0.2847,0.0158,0.6012,0.0000,0.4981,grooming
1770,17.6900,0.2846,0.0154,0.6012,0.0000,0.4981,grooming
1775,17.7400,0.2845,0.0151,0.6012,0.0000,0.4981,grooming
1780,17.7900,0.2846,0.0154,0.6012,0.0000,0.4981,grooming
1785,17.8400,0.2823,0.0075,0.6013,0.0000,0.4981,grooming
1790,17.8900,0.2826,0.0087,0.6013,0.0000,0.4981,grooming
1795,17.9400,0.2823,0.0076,0.6013,0.0000,0.4981,escape
1800,17.9900,0.1811,0.0025,0.6012,0.0000,0.0000,grooming
1805,18.0400,0.1810,0.0020,0.6012,0.0000,0.0000,grooming
1810,18.0900,0.1809,0.0017,0.6012,0.0000,0.0000,grooming
1815,18.1400,0.1810,0.0021,0.6012,0.0000,0.0000,grooming
1820,18.1900,0.1818,0.0047,0.6012,0.0000,0.0000,grooming
1825,18.2400,0.1819,0.0051,0.6013,0.0000,0.0000,grooming
1830,18.2900,0.1823,0.0065,0.6012,0.0000,0.0000,grooming
1835,18.3400,0.1823,0.0065,0.6012,0.0000,0.0000,grooming
1840,18.3900,0.1825,0.0073,0.6012,0.0000,0.0000,grooming
1845,18.4400,0.1824,0.0069,0.6011,0.0000,0.0000,grooming
1850,18.4900,0.2836,0.0115,0.6011,0.0000,0.4991,grooming
1855,18.5400,0.2833,0.0103,0.6012,0.0000,0.4991,grooming
1860,18.5900,0.2831,0.0096,0.6012,0.0000,0.4991,grooming
1865,18.6400,0.2853,0.0170,0.6012,0.0000,0.4991,grooming
1870,18.6900,0.2820,0.0060,0.6012,0.0000,0.4991,grooming
1875,18.7400,0.2822,0.0068,0.6011,0.0000,0.4991,grooming
1880,18.7900,0.2815,0.0045,0.6011,0.0000,0.4991,grooming
1885,18.8400,0.2815,0.0043,0.6011,0.0000,0.4991,grooming
1890,18.8900,0.2813,0.0036,0.6011,0.0000,0.4991,grooming
1895,18.9400,0.2824,0.0073,0.6012,0.0000,0.4991,grooming
1900,18.9900,0.2824,0.0073,0.6012,0.0000,0.4991,grooming
1905,19.0400,0.2853,0.0172,0.6012,0.0000,0.4991,grooming
1910,19.0900,0.2856,0.0182,0.6011,0.0000,0.4991,grooming
1915,19.1400,0.2868,0.0223,0.6011,0.0000,0.4991,grooming
1920,19.1900,0.2852,0.0170,0.6011,0.0000,0.4991,grooming
1925,19.2400,0.2851,0.0163,0.6012,0.0000,0.4991,grooming
1930,19.2900,0.2848,0.0152,0.6013,0.0000,0.4991,grooming
1935,19.3400,0.2847,0.0152,0.6013,0.0000,0.4991,grooming
1940,19.3900,0.2869,0.0223,0.6012,0.0000,0.4991,grooming
