step,t_sim,CI,phi,broadcast,self,complexity,mode
165,1.6450,0.2341,0.0000,0.4505,0.0000,0.4949,walking
170,1.6950,0.2342,0.0000,0.4506,0.0000,0.4949,walking
175,1.7450,0.2342,0.0000,0.4506,0.0000,0.4949,walking
180,1.7950,0.2342,0.0000,0.4506,0.0000,0.4949,walking
185,1.8450,0.2342,0.0000,0.4506,0.0000,0.4949,walking
190,1.8950,0.2342,0.0000,0.4506,0.0000,0.4949,walking
195,1.9450,0.2342,0.0000,0.4507,0.0000,0.4949,walking
200,1.9950,0.1352,0.0000,0.4507,0.0000,0.0000,walking
205,2.0450,0.1352,0.0000,0.4506,0.0000,0.0000,walking
210,2.0950,0.1352,0.0000,0.4506,0.0000,0.0000,walking
215,2.1450,0.1802,0.0000,0.6006,0.0000,0.0000,walking
220,2.1950,0.1802,0.0000,0.6005,0.0000,0.0000,walking
225,2.2450,0.1801,0.0000,0.6005,0.0000,0.0000,walking
230,2.2950,0.1801,0.0000,0.6005,0.0000,0.0000,walking
235,2.3450,0.1801,0.0000,0.6005,0.0000,0.0000,walking
240,2.3950,0.1801,0.0000,0.6004,0.0000,0.0000,walking
245,2.4450,0.1801,0.0000,0.6005,0.0000,0.0000,walking
250,2.4950,0.1803,0.0006,0.6005,0.0000,0.0000,walking
255,2.5450,0.1803,0.0006,0.6005,0.0000,0.0000,walking
260,2.5950,0.1803,0.0005,0.6005,0.0000,0.0000,walking
265,2.6450,0.1352,0.0004,0.4504,0.0000,0.0000,walking
270,2.6950,0.1353,0.0005,0.4504,0.0000,0.0000,walking
275,2.7450,0.1353,0.0007,0.4504,0.0000,0.0000,walking
280,2.7950,0.1354,0.0008,0.4504,0.0000,0.0000,walking
285,2.8450,0.1354,0.0008,0.4504,0.0000,0.0000,walking
290,2.8950,0.1354,0.0010,0.4504,0.0000,0.0000,walking
295,2.9450,0.1354,0.0008,0.4505,0.0000,0.0000,walking
300,2.9950,0.1351,0.0000,0.4505,0.0000,0.0000,walking
305,3.0450,0.1352,0.0000,0.4505,0.0000,0.0000,walking
310,3.0950,0.1374,0.0075,0.4506,0.0000,0.0000,walking
315,3.1450,0.1393,0.0135,0.4507,0.0000,0.0000,walking
320,3.1950,0.1398,0.0153,0.4507,0.0000,0.0000,walking
325,3.2450,0.1404,0.0175,0.4507,0.0000,0.0000,walking
330,3.2950,0.1404,0.0175,0.4507,0.0000,0.0000,walking
335,3.3450,0.1408,0.0187,0.4507,0.0000,0.0000,walking
340,3.3950,0.1408,0.0187,0.4507,0.0000,0.0000,walking
345,3.4450,0.1380,0.0093,0.4506,0.0000,0.0000,walking
350,3.4950,0.2368,0.0083,0.4506,0.0000,0.4957,walking
355,3.5450,0.2815,0.0074,0.6005,0.0000,0.4957,walking
360,3.5950,0.2801,0.0028,0.6005,0.0000,0.4957,walking
365,3.6450,0.2795,0.0007,0.6005,0.0000,0.4957,walking
370,3.6950,0.2795,0.0008,0.6005,0.0000,0.4957,walking
375,3.7450,0.2795,0.0007,0.6004,0.0000,0.4957,walking
380,3.7950,0.2795,0.0007,0.6004,0.0000,0.4957,walking
385,3.8450,0.2795,0.0007,0.6004,0.0000,0.4957,walking
390,3.8950,0.2795,0.0008,0.6004,0.0000,0.4957,walking
395,3.9450,0.2793,0.0000,0.6004,0.0000,0.4957,walking
400,3.9950,0.1804,0.0008,0.6004,0.0000,0.0000,walking
405,4.0450,0.1806,0.0015,0.6004,0.0000,0.0000,walking
410,4.0950,0.1806,0.0015,0.6004,0.0000,0.0000,walking
415,4.1450,0.1809,0.0026,0.6005,0.0000,0.0000,walking
420,4.1950,0.1361,0.0030,0.4505,0.0000,0.0000,walking
425,4.2450,0.1363,0.0038,0.4505,0.0000,0.0000,walking
430,4.2950,0.1816,0.0047,0.6005,0.0000,0.0000,walking
435,4.3450,0.1809,0.0023,0.6006,0.0000,0.0000,walking
440,4.3950,0.1806,0.0016,0.6005,0.0000,0.0000,walking
445,4.4450,0.1805,0.0012,0.6006,0.0000,0.0000,walking
450,4.4950,0.1809,0.0024,0.6005,0.0000,0.0000,walking
455,4.5450,0.1818,0.0054,0.6005,0.0000,0.0000,walking
460,4.5950,0.1813,0.0038,0.6006,0.0000,0.0000,walking
465,4.6450,0.1810,0.0029,0.6005,0.0000,0.0000,walking
470,4.6950,0.1812,0.0036,0.6005,0.0000,0.0000,walking
475,4.7450,0.1811,0.0030,0.6005,0.0000,0.0000,walking
480,4.7950,0.1815,0.0045,0.6005,0.0000,0.0000,walking
485,4.8450,0.1807,0.0018,0.6005,0.0000,0.0000,walking
490,4.8950,0.1807,0.0018,0.6005,0.0000,0.0000,walking
495,4.9450,0.1808,0.0020,0.6005,0.0000,0.0000,walking
500,4.9950,0.1804,0.0009,0.6005,0.0000,0.0000,walking
505,5.0450,0.1808,0.0022,0.6006,0.0000,0.0000,walking
510,5.0950,0.1804,0.0007,0.6006,0.0000,0.0000,walking
515,5.1450,0.1804,0.0007,0.6006,0.0000,0.0000,walking
520,5.1950,0.1805,0.0010,0.6006,0.0000,0.0000,walking
525,5.2450,0.1802,0.0000,0.6006,0.0000,0.0000,walking
530,5.2950,0.1802,0.0000,0.6006,0.0000,0.0000,walking
535,5.3450,0.1802,0.0000,0.6006,0.0000,0.0000,walking
540,5.3950,0.1802,0.0000,0.6006,0.0000,0.0000,walking
545,5.4450,0.1802,0.0000,0.6005,0.0000,0.0000,walking
550,5.4950,0.1802,0.0000,0.6005,0.0000,0.0000,walking
555,5.5450,0.1351,0.0000,0.4505,0.0000,0.0000,walking
560,5.5950,0.1352,0.0000,0.4505,0.0000,0.0000,walking
565,5.6450,0.1354,0.0007,0.4505,0.0000,0.0000,walking
570,5.6950,0.1355,0.0010,0.4506,0.0000,0.0000,walking
575,5.7450,0.1355,0.0010,0.4505,0.0000,0.0000,walking
580,5.7950,0.1357,0.0019,0.4506,0.0000,0.0000,walking
585,5.8450,0.1359,0.0026,0.4505,0.0000,0.0000,walking
590,5.8950,0.1362,0.0035,0.4506,0.0000,0.0000,walking
595,5.9450,0.2035,0.0035,0.6006,0.1111,0.0000,walking
600,5.9950,0.1811,0.0030,0.6006,0.0000,0.0000,walking
605,6.0450,0.1810,0.0027,0.6007,0.0000,0.0000,walking
610,6.0950,0.1812,0.0033,0.6006,0.0000,0.0000,walking
615,6.1450,0.1812,0.0033,0.6006,0.0000,0.0000,walking
620,6.1950,0.1811,0.0030,0.6006,0.0000,0.0000,walking
625,6.2450,0.1812,0.0035,0.6006,0.0000,0.0000,walking
630,6.2950,0.1809,0.0026,0.6005,0.0000,0.0000,walking
635,6.3450,0.1807,0.0019,0.6005,0.0000,0.0000,walking
640,6.3950,0.1806,0.0015,0.6005,0.0000,0.0000,walking
645,6.4450,0.1358,0.0022,0.4505,0.0000,0.0000,walking
650,6.4950,0.2349,0.0024,0.4505,0.0000,0.4952,walking
655,6.5450,0.2346,0.0013,0.4505,0.0000,0.4952,walking
660,6.5950,0.2345,0.0011,0.4505,0.0000,0.4952,walking
665,6.6450,0.2342,0.0000,0.4505,0.0000,0.4952,walking
670,6.6950,0.2342,0.0000,0.4505,0.0000,0.4952,walking
675,6.7450,0.2843,0.0169,0.6006,0.0000,0.4952,walking
680,6.7950,0.2863,0.0236,0.6006,0.0000,0.4952,walking
685,6.8450,0.2863,0.0236,0.6006,0.0000,0.4952,walking
690,6.8950,0.2846,0.0180,0.6006,0.0000,0.4952,walking
695,6.9450,0.2842,0.0164,0.6006,0.0000,0.4952,walking
700,6.9950,0.1853,0.0169,0.6006,0.0000,0.0000,walking
705,7.0450,0.1852,0.0166,0.6006,0.0000,0.0000,grooming
710,7.0950,0.1852,0.0166,0.6007,0.0000,0.0000,grooming
715,7.1450,0.1853,0.0169,0.6006,0.0000,0.0000,grooming
720,7.1950,0.1853,0.0172,0.6006,0.0000,0.0000,grooming
725,7.2450,0.1810,0.0027,0.6006,0.0000,0.0000,grooming
730,7.2950,0.1360,0.0027,0.4505,0.0000,0.0000,grooming
735,7.3450,0.1808,0.0022,0.6005,0.0000,0.0000,grooming
740,7.3950,0.1805,0.0012,0.6005,0.0000,0.0000,grooming
745,7.4450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
750,7.4950,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
755,7.5450,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
760,7.5950,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
765,7.6450,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
770,7.6950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
775,7.7450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
780,7.7950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
785,7.8450,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
790,7.8950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
795,7.9450,0.1802,0.0000,0.6005,0.0000,0.0000,grooming
800,7.9950,0.2797,0.0000,0.6006,0.0000,0.4978,grooming
805,8.0450,0.2797,0.0000,0.6006,0.0000,0.4978,grooming
810,8.0950,0.2797,0.0000,0.6005,0.0000,0.4978,grooming
815,8.1450,0.2797,0.0000,0.6006,0.0000,0.4978,grooming
820,8.1950,0.2797,0.0000,0.6006,0.0000,0.4978,grooming
825,8.2450,0.2797,0.0000,0.6006,0.0000,0.4978,grooming
830,8.2950,0.2801,0.0013,0.6006,0.0000,0.4978,grooming
835,8.3450,0.2802,0.0013,0.6006,0.0000,0.4978,grooming
840,8.3950,0.2800,0.0008,0.6006,0.0000,0.4978,grooming
845,8.4450,0.2799,0.0004,0.6006,0.0000,0.4978,grooming
850,8.4950,0.2798,0.0005,0.6007,0.0000,0.4973,grooming
855,8.5450,0.2802,0.0016,0.6007,0.0000,0.4973,grooming
860,8.5950,0.2801,0.0013,0.6007,0.0000,0.4973,grooming
865,8.6450,0.2803,0.0020,0.6007,0.0000,0.4973,grooming
870,8.6950,0.2805,0.0029,0.6007,0.0000,0.4973,grooming
875,8.7450,0.2803,0.0020,0.6006,0.0000,0.4973,grooming
880,8.7950,0.2811,0.0047,0.6007,0.0000,0.4973,grooming
885,8.8450,0.2811,0.0047,0.6006,0.0000,0.4973,grooming
890,8.8950,0.2801,0.0017,0.6005,0.0000,0.4973,grooming
895,8.9450,0.2803,0.0023,0.6005,0.0000,0.4973,grooming
900,8.9950,0.2352,0.0034,0.4505,0.0000,0.4951,grooming
905,9.0450,0.2346,0.0014,0.4505,0.0000,0.4951,grooming
910,9.0950,0.2345,0.0013,0.4504,0.0000,0.4951,grooming
915,9.1450,0.2360,0.0062,0.4504,0.0000,0.4951,grooming
920,9.1950,0.2360,0.0062,0.4504,0.0000,0.4951,grooming
925,9.2450,0.2376,0.0114,0.4505,0.0000,0.4951,grooming
930,9.2950,0.2822,0.0100,0.6005,0.0000,0.4951,grooming
935,9.3450,0.2820,0.0095,0.6005,0.0000,0.4951,grooming
940,9.3950,0.2822,0.0100,0.6005,0.0000,0.4951,grooming
945,9.4450,0.2820,0.0095,0.6005,0.0000,0.4951,grooming
950,9.4950,0.1830,0.0095,0.6005,0.0000,0.0000,grooming
955,9.5450,0.1827,0.0085,0.6005,0.0000,0.0000,grooming
960,9.5950,0.1831,0.0098,0.6005,0.0000,0.0000,grooming
965,9.6450,0.1801,0.0000,0.6005,0.0000,0.0000,escape
970,9.6950,0.1804,0.0007,0.6004,0.0000,0.0000,grooming
975,9.7450,0.1803,0.0006,0.6004,0.0000,0.0000,grooming
980,9.7950,0.1803,0.0004,0.6005,0.0000,0.0000,grooming
985,9.8450,0.1802,0.0004,0.6004,0.0000,0.0000,grooming
990,9.8950,0.1803,0.0006,0.6005,0.0000,0.0000,grooming
995,9.9450,0.1804,0.0009,0.6005,0.0000,0.0000,grooming
1000,9.9950,0.1805,0.0012,0.6005,0.0000,0.0000,grooming
1005,10.0450,0.1809,0.0024,0.6006,0.0000,0.0000,grooming
1010,10.0950,0.1809,0.0024,0.6006,0.0000,0.0000,grooming
1015,10.1450,0.1810,0.0028,0.6006,0.0000,0.0000,grooming
1020,10.1950,0.1808,0.0021,0.6007,0.0000,0.0000,grooming
1025,10.2450,0.1809,0.0024,0.6006,0.0000,0.0000,grooming
1030,10.2950,0.1811,0.0031,0.6006,0.0000,0.0000,grooming
1035,10.3450,0.1810,0.0028,0.6006,0.0000,0.0000,grooming
1040,10.3950,0.1809,0.0025,0.6006,0.0000,0.0000,grooming
1045,10.4450,0.1805,0.0012,0.6006,0.0000,0.0000,grooming
1050,10.4950,0.1806,0.0013,0.6006,0.0000,0.0000,grooming
1055,10.5450,0.1802,0.0000,0.6005,0.0000,0.0000,grooming
1060,10.5950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1065,10.6450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1070,10.6950,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
1075,10.7450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1080,10.7950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1085,10.8450,0.1803,0.0005,0.6005,0.0000,0.0000,grooming
1090,10.8950,0.1809,0.0024,0.6005,0.0000,0.0000,grooming
1095,10.9450,0.1811,0.0032,0.6005,0.0000,0.0000,grooming
1100,10.9950,0.1814,0.0042,0.6005,0.0000,0.0000,grooming
1105,11.0450,0.1814,0.0042,0.6005,0.0000,0.0000,grooming
1110,11.0950,0.1810,0.0029,0.6005,0.0000,0.0000,grooming
1115,11.1450,0.1810,0.0029,0.6004,0.0000,0.0000,grooming
1120,11.1950,0.1808,0.0023,0.6005,0.0000,0.0000,grooming
1125,11.2450,0.1808,0.0023,0.6004,0.0000,0.0000,grooming
1130,11.2950,0.1807,0.0017,0.6005,0.0000,0.0000,grooming
1135,11.3450,0.1807,0.0017,0.6005,0.0000,0.0000,grooming
1140,11.3950,0.1356,0.0016,0.4505,0.0000,0.0000,grooming
1145,11.4450,0.1358,0.0022,0.4505,0.0000,0.0000,grooming
1150,11.4950,0.2350,0.0015,0.4506,0.0000,0.4969,grooming
1155,11.5450,0.2801,0.0019,0.6006,0.0000,0.4969,grooming
1160,11.5950,0.2800,0.0016,0.6006,0.0000,0.4969,grooming
1165,11.6450,0.2802,0.0019,0.6007,0.0000,0.4969,escape
1170,11.6950,0.2800,0.0016,0.6006,0.0000,0.4969,escape
1175,11.7450,0.2800,0.0016,0.6006,0.0000,0.4969,grooming
1180,11.7950,0.2800,0.0015,0.6006,0.0000,0.4969,grooming
1185,11.8450,0.2807,0.0037,0.6006,0.0000,0.4969,grooming
1190,11.8950,0.2805,0.0032,0.6006,0.0000,0.4969,grooming
1195,11.9450,0.2807,0.0037,0.6005,0.0000,0.4969,grooming
1200,11.9950,0.1811,0.0032,0.6005,0.0000,0.0000,grooming
1205,12.0450,0.1810,0.0027,0.6005,0.0000,0.0000,walking
1210,12.0950,0.1809,0.0027,0.6005,0.0000,0.0000,walking
1215,12.1450,0.1805,0.0010,0.6005,0.0000,0.0000,walking
1220,12.1950,0.1802,0.0003,0.6005,0.0000,0.0000,walking
1225,12.2450,0.1808,0.0022,0.6005,0.0000,0.0000,walking
1230,12.2950,0.1812,0.0036,0.6005,0.0000,0.0000,walking
1235,12.3450,0.1803,0.0006,0.6005,0.0000,0.0000,walking
1240,12.3950,0.1803,0.0003,0.6005,0.0000,0.0000,walking
1245,12.4450,0.1804,0.0007,0.6005,0.0000,0.0000,walking
1250,12.4950,0.2344,0.0005,0.4506,0.0000,0.4952,walking
1255,12.5450,0.2349,0.0022,0.4506,0.0000,0.4952,walking
1260,12.5950,0.2349,0.0021,0.4506,0.0000,0.4952,walking
1265,12.6450,0.2350,0.0025,0.4506,0.0000,0.4952,walking
1270,12.6950,0.2354,0.0038,0.4506,0.0000,0.4952,walking
1275,12.7450,0.2348,0.0020,0.4506,0.0000,0.4952,walking
1280,12.7950,0.2354,0.0038,0.4506,0.0000,0.4952,walking
1285,12.8450,0.2808,0.0050,0.6006,0.0000,0.4952,walking
1290,12.8950,0.2808,0.0052,0.6006,0.0000,0.4952,walking
1295,12.9450,0.2807,0.0051,0.6006,0.0000,0.4952,walking
1300,12.9950,0.1818,0.0054,0.6005,0.0000,0.0000,walking
1305,13.0450,0.1815,0.0044,0.6005,0.0000,0.0000,walking
1310,13.0950,0.1817,0.0050,0.6005,0.0000,0.0000,walking
1315,13.1450,0.1819,0.0057,0.6005,0.0000,0.0000,walking
1320,13.1950,0.1822,0.0067,0.6005,0.0000,0.0000,walking
1325,13.2450,0.1818,0.0057,0.6004,0.0000,0.0000,walking
1330,13.2950,0.1803,0.0006,0.6004,0.0000,0.0000,walking
1335,13.3450,0.1353,0.0005,0.4504,0.0000,0.0000,walking
1340,13.3950,0.1352,0.0004,0.4504,0.0000,0.0000,walking
1345,13.4450,0.1352,0.0004,0.4504,0.0000,0.0000,walking
1350,13.4950,0.2342,0.0000,0.4503,0.0000,0.4953,walking
1355,13.5450,0.2793,0.0003,0.6004,0.0000,0.4953,walking
1360,13.5950,0.2793,0.0004,0.6003,0.0000,0.4953,walking
1365,13.6450,0.2794,0.0006,0.6004,0.0000,0.4953,walking
1370,13.6950,0.2794,0.0006,0.6004,0.0000,0.4953,walking
1375,13.7450,0.2793,0.0005,0.6005,0.0000,0.4953,walking
1380,13.7950,0.2794,0.0006,0.6005,0.0000,0.4953,walking
1385,13.8450,0.2793,0.0004,0.6005,0.0000,0.4953,walking
1390,13.8950,0.2794,0.0006,0.6005,0.0000,0.4953,walking
1395,13.9450,0.2794,0.0007,0.6005,0.0000,0.4953,walking
1400,13.9950,0.1804,0.0008,0.6006,0.0000,0.0000,walking
1405,14.0450,0.1802,0.0000,0.6006,0.0000,0.0000,walking
1410,14.0950,0.1802,0.0000,0.6006,0.0000,0.0000,walking
1415,14.1450,0.1352,0.0000,0.4506,0.0000,0.0000,walking
1420,14.1950,0.1352,0.0000,0.4506,0.0000,0.0000,walking
1425,14.2450,0.1352,0.0000,0.4506,0.0000,0.0000,walking
1430,14.2950,0.1352,0.0000,0.4506,0.0000,0.0000,walking
1435,14.3450,0.1802,0.0000,0.6006,0.0000,0.0000,walking
1440,14.3950,0.1824,0.0075,0.6006,0.0000,0.0000,walking
1445,14.4450,0.1826,0.0079,0.6006,0.0000,0.0000,walking
1450,14.4950,0.1810,0.0027,0.6006,0.0000,0.0000,walking
1455,14.5450,0.1804,0.0008,0.6006,0.0000,0.0000,walking
1460,14.5950,0.1804,0.0008,0.6006,0.0000,0.0000,walking
1465,14.6450,0.1805,0.0010,0.6005,0.0000,0.0000,walking
1470,14.6950,0.1805,0.0010,0.6005,0.0000,0.0000,walking
1475,14.7450,0.1809,0.0024,0.6005,0.0000,0.0000,walking
1480,14.7950,0.1814,0.0042,0.6005,0.0000,0.0000,walking
1485,14.8450,0.1364,0.0042,0.4505,0.0000,0.0000,walking
1490,14.8950,0.1353,0.0006,0.4504,0.0000,0.0000,walking
1495,14.9450,0.1355,0.0013,0.4505,0.0000,0.0000,walking
1500,14.9950,0.1353,0.0006,0.4505,0.0000,0.0000,walking
1505,15.0450,0.1351,0.0000,0.4505,0.0000,0.0000,walking
1510,15.0950,0.1801,0.0000,0.6005,0.0000,0.0000,walking
1515,15.1450,0.1801,0.0000,0.6005,0.0000,0.0000,walking
1520,15.1950,0.1801,0.0000,0.6004,0.0000,0.0000,walking
1525,15.2450,0.1801,0.0000,0.6005,0.0000,0.0000,walking
1530,15.2950,0.1805,0.0012,0.6005,0.0000,0.0000,walking
1535,15.3450,0.1805,0.0011,0.6004,0.0000,0.0000,walking
1540,15.3950,0.1812,0.0035,0.6005,0.0000,0.0000,walking
1545,15.4450,0.1816,0.0048,0.6005,0.0000,0.0000,walking
1550,15.4950,0.2809,0.0048,0.6005,0.0000,0.4967,walking
1555,15.5450,0.2802,0.0023,0.6005,0.0000,0.4967,walking
1560,15.5950,0.2799,0.0013,0.6005,0.0000,0.4967,walking
1565,15.6450,0.2800,0.0016,0.6006,0.0000,0.4967,walking
1570,15.6950,0.2800,0.0017,0.6006,0.0000,0.4967,walking
1575,15.7450,0.2813,0.0061,0.6006,0.0000,0.4967,walking
1580,15.7950,0.2816,0.0071,0.6006,0.0000,0.4967,walking
1585,15.8450,0.2812,0.0057,0.6006,0.0000,0.4967,walking
1590,15.8950,0.2798,0.0009,0.6006,0.0000,0.4967,walking
1595,15.9450,0.2798,0.0009,0.6006,0.0000,0.4967,walking
1600,15.9950,0.1803,0.0004,0.6006,0.0000,0.0000,walking
1605,16.0450,0.1806,0.0014,0.6005,0.0000,0.0000,walking
1610,16.0950,0.1809,0.0024,0.6005,0.0000,0.0000,walking
1615,16.1450,0.1804,0.0009,0.6005,0.0000,0.0000,walking
1620,16.1950,0.1802,0.0000,0.6006,0.0000,0.0000,grooming
1625,16.2450,0.1812,0.0035,0.6006,0.0000,0.0000,grooming
1630,16.2950,0.1811,0.0030,0.6006,0.0000,0.0000,grooming
1635,16.3450,0.1812,0.0035,0.6006,0.0000,0.0000,grooming
1640,16.3950,0.1812,0.0035,0.6006,0.0000,0.0000,grooming
1645,16.4450,0.1811,0.0030,0.6006,0.0000,0.0000,grooming
1650,16.4950,0.1811,0.0030,0.6006,0.0000,0.0000,grooming
1655,16.5450,0.1815,0.0042,0.6006,0.0000,0.0000,grooming
1660,16.5950,0.1815,0.0042,0.6006,0.0000,0.0000,grooming
1665,16.6450,0.1810,0.0028,0.6006,0.0000,0.0000,grooming
1670,16.6950,0.1806,0.0013,0.6006,0.0000,0.0000,grooming
1675,16.7450,0.1805,0.0011,0.6006,0.0000,0.0000,grooming
1680,16.7950,0.1804,0.0009,0.6005,0.0000,0.0000,grooming
1685,16.8450,0.1804,0.0009,0.6005,0.0000,0.0000,grooming
1690,16.8950,0.1804,0.0009,0.6004,0.0000,0.0000,grooming
1695,16.9450,0.1804,0.0009,0.6004,0.0000,0.0000,grooming
1700,16.9950,0.1854,0.0176,0.6004,0.0000,0.0000,grooming
1705,17.0450,0.1853,0.0171,0.6005,0.0000,0.0000,grooming
1710,17.0950,0.1833,0.0104,0.6005,0.0000,0.0000,grooming
1715,17.1450,0.1833,0.0105,0.6005,0.0000,0.0000,escape
1720,17.1950,0.1833,0.0107,0.6005,0.0000,0.0000,grooming
1725,17.2450,0.1834,0.0108,0.6005,0.0000,0.0000,grooming
1730,17.2950,0.1829,0.0090,0.6005,0.0000,0.0000,grooming
1735,17.3450,0.1829,0.0092,0.6005,0.0000,0.0000,grooming
1740,17.3950,0.1829,0.0090,0.6006,0.0000,0.0000,grooming
1745,17.4450,0.1827,0.0084,0.6006,0.0000,0.0000,grooming
1750,17.4950,0.2808,0.0037,0.6006,0.0000,0.4975,grooming
1755,17.5450,0.2809,0.0041,0.6005,0.0000,0.4975,grooming
1760,17.5950,0.2809,0.0041,0.6005,0.0000,0.4975,grooming
1765,17.6450,0.2808,0.0037,0.6006,0.0000,0.4975,grooming
1770,17.6950,0.2809,0.0041,0.6006,0.0000,0.4975,grooming
1775,17.7450,0.2809,0.0041,0.6006,0.0000,0.4975,grooming
1780,17.7950,0.2806,0.0032,0.6006,0.0000,0.4975,grooming
1785,17.8450,0.2801,0.0016,0.6005,0.0000,0.4975,grooming
1790,17.8950,0.2801,0.0016,0.6005,0.0000,0.4975,grooming
1795,17.9450,0.2797,0.0000,0.6005,0.0000,0.4975,grooming
1800,17.9950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1805,18.0450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1810,18.0950,0.1351,0.0000,0.4505,0.0000,0.0000,grooming
1815,18.1450,0.1822,0.0070,0.6005,0.0000,0.0000,grooming
1820,18.1950,0.1825,0.0079,0.6004,0.0000,0.0000,grooming
1825,18.2450,0.1827,0.0085,0.6005,0.0000,0.0000,grooming
1830,18.2950,0.1831,0.0098,0.6005,0.0000,0.0000,grooming
1835,18.3450,0.1889,0.0291,0.6005,0.0000,0.0000,grooming
1840,18.3950,0.1889,0.0291,0.6005,0.0000,0.0000,grooming
1845,18.4450,0.1883,0.0270,0.6005,0.0000,0.0000,grooming
1850,18.4950,0.1889,0.0291,0.6005,0.0000,0.0000,grooming
1855,18.5450,0.1889,0.0291,0.6005,0.0000,0.0000,grooming
1860,18.5950,0.1889,0.0291,0.6005,0.0000,0.0000,grooming
1865,18.6450,0.1412,0.0202,0.4505,0.0000,0.0000,grooming
1870,18.6950,0.1862,0.0202,0.6005,0.0000,0.0000,grooming
1875,18.7450,0.1862,0.0202,0.6005,0.0000,0.0000,grooming
1880,18.7950,0.1867,0.0220,0.6004,0.0000,0.0000,grooming
1885,18.8450,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
1890,18.8950,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
1895,18.9450,0.1801,0.0000,0.6004,0.0000,0.0000,grooming
1900,18.9950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1905,19.0450,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1910,19.0950,0.1801,0.0000,0.6005,0.0000,0.0000,grooming
1915,19.1450,0.1802,0.0000,0.6005,0.0000,0.0000,grooming
1920,19.1950,0.1351,0.0000,0.4505,0.0000,0.0000,grooming
1925,19.2450,0.1352,0.0000,0.4505,0.0000,0.0000,grooming
1930,19.2950,0.1352,0.0000,0.4505,0.0000,0.0000,grooming
1935,19.3450,0.1352,0.0000,0.4505,0.0000,0.0000,grooming
1940,19.3950,0.1352,0.0000,0.4505,0.0000,0.0000,grooming
